"ID","SPECIES","x","y","dbh"
430773,bg,151.84,120.24,14.5
430474,bg,148.67,119.7,13.8
430488,bb,149.92,132.36,22.1
430498,rm,147.35,133.55,9.1
430504,bg,141.0,118.53,11.6
430505,bg,148.25,127.72,10.4
430506,bg,142.26,135.91,8.3
430508,bg,141.58,125.05,9.7
430509,bg,149.45,126.13,5
430510,bg,149.86,129.57,5.8
430511,bg,141.55,128.84,7.6
430512,rm,146.38,130.63,5.6
430514,bg,147.63,119.55,3.5
430516,bg,150.86,131.5,4.5
430517,rm,150.66,126.62,3.6
430601,ro,166.91,134.84,42.2
430608,rm,165.95,120.52,32.8
430640,ro,169.98,118.6,39.7
430645,ro,175.86,123.4,63
430647,ro,174.26,124.51,31.9
430648,bg,175.66,124.8,14.8
430649,rm,175.56,126.88,13.9
430654,sh,184.51,136.54,14.7
430657,ro,181.02,130.55,39.7
430659,sm,181.05,127.04,6.3
430660,sm,181.32,129.25,8.2
430668,bg,184.52,119.37,10.5
430672,bb,176.56,118.03,17.8
430673,bg,176.84,120.24,14.5
430674,bg,173.67,119.7,13.8
430688,bb,174.92,132.36,22.1
430698,rm,172.35,133.55,9.1
430704,bg,166.0,118.53,11.6
430705,bg,173.25,127.72,10.4
430706,bg,167.26,135.91,8.3
430708,bg,166.58,125.05,9.7
430709,bg,174.45,126.13,5
430710,bg,174.86,129.57,5.8
430711,bg,166.55,128.84,7.6
430712,rm,171.38,130.63,5.6
430714,bg,172.63,119.55,3.5
430716,bg,175.86,131.5,4.5
430717,rm,175.66,126.62,3.6
440001,ro,164.91,109.84,42.2
440008,rm,163.95,95.52,32.8
440040,ro,167.98,93.6,39.7
440045,ro,173.86,98.4,63
440047,ro,172.26,99.51,31.9
440048,bg,173.66,99.8,14.8
440049,rm,173.56,101.88,13.9
440054,sh,182.51,111.54,14.7
440057,ro,178.02,105.55,39.7
440059,sm,178.05,102.04,6.3
440060,sm,178.32,104.25,8.2
440068,bg,182.52,94.37,10.5
440072,bb,174.56,93.03,17.8
440073,bg,174.84,95.24,14.5
440074,bg,171.67,94.7,13.8
440088,bb,172.92,107.36,22.1
440098,rm,170.35,108.55,9.1
440104,bg,164.0,93.53,11.6
440105,bg,171.25,102.72,10.4
440106,bg,165.26,110.91,8.3
440108,bg,164.58,100.05,9.7
440109,bg,172.45,101.13,5
440110,bg,172.86,104.57,5.8
440111,bg,164.55,103.84,7.6
440112,rm,169.38,105.63,5.6
440114,bg,170.63,94.55,3.5
440116,bg,173.86,106.5,4.5
440117,rm,173.66,101.62,3.6
440201,ro,189.91,109.84,42.2
440208,rm,188.95,95.52,32.8
440240,ro,192.98,93.6,39.7
440245,ro,198.86,98.4,63
440247,ro,197.26,99.51,31.9
440248,bg,198.66,99.8,14.8
440249,rm,198.56,101.88,13.9
440254,sh,207.51,111.54,14.7
440257,ro,204.02,105.55,39.7
440259,sm,204.05,102.04,6.3
440260,sm,204.32,104.25,8.2
440268,bg,207.52,94.37,10.5
440272,bb,199.56,93.03,17.8
440273,bg,199.84,95.24,14.5
440274,bg,196.67,94.7,13.8
440288,bb,197.92,107.36,22.1
440298,rm,195.35,108.55,9.1
440304,bg,189.0,93.53,11.6
440305,bg,196.25,102.72,10.4
440306,bg,190.26,110.91,8.3
440308,bg,189.58,100.05,9.7
440309,bg,197.45,101.13,5
440310,bg,197.86,104.57,5.8
440311,bg,189.55,103.84,7.6
440312,rm,194.38,105.63,5.6
440314,bg,195.63,94.55,3.5
440316,bg,198.86,106.5,4.5
440317,rm,198.66,101.62,3.6
440401,ro,164.91,134.84,42.2
440408,rm,163.95,120.52,32.8
440440,ro,167.98,118.6,39.7
440445,ro,173.86,123.4,63
440447,ro,172.26,124.51,31.9
440448,bg,173.66,124.8,14.8
440449,rm,173.56,126.88,13.9
440454,sh,182.51,136.54,14.7
440457,ro,178.02,130.55,39.7
440459,sm,178.05,127.04,6.3
440460,sm,178.32,129.25,8.2
440468,bg,182.52,119.37,10.5
440472,bb,174.56,118.03,17.8
440773,bg,174.84,120.24,14.5
440474,bg,171.67,119.7,13.8
440488,bb,172.92,132.36,22.1
440498,rm,170.35,133.55,9.1
440504,bg,164.0,118.53,11.6
440505,bg,171.25,127.72,10.4
440506,bg,165.26,135.91,8.3
440508,bg,164.58,125.05,9.7
440509,bg,172.45,126.13,5
440510,bg,172.86,129.57,5.8
440511,bg,164.55,128.84,7.6
440512,rm,169.38,130.63,5.6
440514,bg,170.63,119.55,3.5
440516,bg,173.86,131.5,4.5
440517,rm,173.66,126.62,3.6
440601,ro,189.91,134.84,42.2
440608,rm,188.95,120.52,32.8
440640,ro,192.98,118.6,39.7
440645,ro,198.86,123.4,63
440647,ro,197.26,124.51,31.9
440648,bg,198.66,124.8,14.8
440649,rm,198.56,126.88,13.9
440654,sh,207.51,136.54,14.7
440657,ro,204.02,130.55,39.7
440659,sm,204.05,127.04,6.3
440660,sm,204.32,129.25,8.2
440668,bg,207.52,119.37,10.5
440672,bb,199.56,118.03,17.8
440673,bg,199.84,120.24,14.5
440674,bg,196.67,119.7,13.8
440688,bb,197.92,132.36,22.1
440698,rm,195.35,133.55,9.1
440704,bg,189.0,118.53,11.6
440705,bg,196.25,127.72,10.4
440706,bg,190.26,135.91,8.3
440708,bg,189.58,125.05,9.7
440709,bg,197.45,126.13,5
440710,bg,197.86,129.57,5.8
440711,bg,189.55,128.84,7.6
440712,rm,194.38,130.63,5.6
440714,bg,195.63,119.55,3.5
440716,bg,198.86,131.5,4.5
440717,rm,198.66,126.62,3.6
450001,ro,187.91,109.84,42.2
450008,rm,186.95,95.52,32.8
450040,ro,190.98,93.6,39.7
450045,ro,196.86,98.4,63
450047,ro,195.26,99.51,31.9
450048,bg,196.66,99.8,14.8
450049,rm,196.56,101.88,13.9
450054,sh,205.51,111.54,14.7
450057,ro,201.02,105.55,39.7
450059,sm,201.05,102.04,6.3
450060,sm,201.32,104.25,8.2
450068,bg,205.52,94.37,10.5
450072,bb,197.56,93.03,17.8
450073,bg,197.84,95.24,14.5
450074,bg,194.67,94.7,13.8
450088,bb,195.92,107.36,22.1
450098,rm,193.35,108.55,9.1
450104,bg,187.0,93.53,11.6
450105,bg,194.25,102.72,10.4
450106,bg,188.26,110.91,8.3
450108,bg,187.58,100.05,9.7
450109,bg,195.45,101.13,5
450110,bg,195.86,104.57,5.8
450111,bg,187.55,103.84,7.6
450112,rm,192.38,105.63,5.6
450114,bg,193.63,94.55,3.5
450116,bg,196.86,106.5,4.5
450117,rm,196.66,101.62,3.6
450201,ro,212.91,109.84,42.2
450208,rm,211.95,95.52,32.8
450240,ro,215.98,93.6,39.7
450245,ro,221.86,98.4,63
450247,ro,220.26,99.51,31.9
450248,bg,221.66,99.8,14.8
450249,rm,221.56,101.88,13.9
450254,sh,230.51,111.54,14.7
450257,ro,227.02,105.55,39.7
450259,sm,227.05,102.04,6.3
450260,sm,227.32,104.25,8.2
450268,bg,230.52,94.37,10.5
450272,bb,222.56,93.03,17.8
450273,bg,222.84,95.24,14.5
450274,bg,219.67,94.7,13.8
450288,bb,220.92,107.36,22.1
450298,rm,218.35,108.55,9.1
450304,bg,212.0,93.53,11.6
450305,bg,219.25,102.72,10.4
450306,bg,213.26,110.91,8.3
450308,bg,212.58,100.05,9.7
450309,bg,220.45,101.13,5
450310,bg,220.86,104.57,5.8
450311,bg,212.55,103.84,7.6
450312,rm,217.38,105.63,5.6
450314,bg,218.63,94.55,3.5
450316,bg,221.86,106.5,4.5
450317,rm,221.66,101.62,3.6
450401,ro,187.91,134.84,42.2
450408,rm,186.95,120.52,32.8
450440,ro,190.98,118.6,39.7
450445,ro,196.86,123.4,63
450447,ro,195.26,124.51,31.9
450448,bg,196.66,124.8,14.8
450449,rm,196.56,126.88,13.9
450454,sh,205.51,136.54,14.7
450457,ro,201.02,130.55,39.7
450459,sm,201.05,127.04,6.3
450460,sm,201.32,129.25,8.2
450468,bg,205.52,119.37,10.5
450472,bb,197.56,118.03,17.8
450773,bg,197.84,120.24,14.5
450474,bg,194.67,119.7,13.8
450488,bb,195.92,132.36,22.1
450498,rm,193.35,133.55,9.1
450504,bg,187.0,118.53,11.6
450505,bg,194.25,127.72,10.4
450506,bg,188.26,135.91,8.3
450508,bg,187.58,125.05,9.7
450509,bg,195.45,126.13,5
450510,bg,195.86,129.57,5.8
450511,bg,187.55,128.84,7.6
450512,rm,192.38,130.63,5.6
450514,bg,193.63,119.55,3.5
450516,bg,196.86,131.5,4.5
450517,rm,196.66,126.62,3.6
450601,ro,212.91,134.84,42.2
450608,rm,211.95,120.52,32.8
450640,ro,215.98,118.6,39.7
450645,ro,221.86,123.4,63
450647,ro,220.26,124.51,31.9
450648,bg,221.66,124.8,14.8
450649,rm,221.56,126.88,13.9
450654,sh,230.51,136.54,14.7
450657,ro,227.02,130.55,39.7
450659,sm,227.05,127.04,6.3
450660,sm,227.32,129.25,8.2
450668,bg,230.52,119.37,10.5
450672,bb,222.56,118.03,17.8
450673,bg,222.84,120.24,14.5
450674,bg,219.67,119.7,13.8
450688,bb,220.92,132.36,22.1
450698,rm,218.35,133.55,9.1
450704,bg,212.0,118.53,11.6
450705,bg,219.25,127.72,10.4
450706,bg,213.26,135.91,8.3
450708,bg,212.58,125.05,9.7
450709,bg,220.45,126.13,5
450710,bg,220.86,129.57,5.8
450711,bg,212.55,128.84,7.6
450712,rm,217.38,130.63,5.6
450714,bg,218.63,119.55,3.5
450716,bg,221.86,131.5,4.5
450717,rm,221.66,126.62,3.6
460001,ro,3.91,132.84,42.2
460008,rm,2.95,118.52,32.8
460040,ro,6.98,116.6,39.7
460045,ro,12.86,121.4,63
460047,ro,11.26,122.51,31.9
460048,bg,12.66,122.8,14.8
460049,rm,12.56,124.88,13.9
460054,sh,21.51,134.54,14.7
460057,ro,17.02,128.55,39.7
460059,sm,17.05,125.04,6.3
460060,sm,17.32,127.25,8.2
460068,bg,21.52,117.37,10.5
460072,bb,13.56,116.03,17.8
460073,bg,13.84,118.24,14.5
460074,bg,10.67,117.7,13.8
460088,bb,11.92,130.36,22.1
460098,rm,9.35,131.55,9.1
460104,bg,3.0,116.53,11.6
460105,bg,10.25,125.72,10.4
460106,bg,4.26,133.91,8.3
460108,bg,3.58,123.05,9.7
460109,bg,11.45,124.13,5
460110,bg,11.86,127.57,5.8
460111,bg,3.55,126.84,7.6
460112,rm,8.38,128.63,5.6
460114,bg,9.63,117.55,3.5
460116,bg,12.86,129.5,4.5
460117,rm,12.66,124.62,3.6
460201,ro,28.91,132.84,42.2
460208,rm,27.95,118.52,32.8
460240,ro,31.98,116.6,39.7
460245,ro,37.86,121.4,63
460247,ro,36.26,122.51,31.9
460248,bg,37.66,122.8,14.8
460249,rm,37.56,124.88,13.9
460254,sh,46.51,134.54,14.7
460257,ro,43.02,128.55,39.7
460259,sm,43.05,125.04,6.3
460260,sm,43.32,127.25,8.2
460268,bg,46.52,117.37,10.5
460272,bb,38.56,116.03,17.8
460273,bg,38.84,118.24,14.5
460274,bg,35.67,117.7,13.8
460288,bb,36.92,130.36,22.1
460298,rm,34.35,131.55,9.1
460304,bg,28.0,116.53,11.6
460305,bg,35.25,125.72,10.4
460306,bg,29.26,133.91,8.3
460308,bg,28.58,123.05,9.7
460309,bg,36.45,124.13,5
460310,bg,36.86,127.57,5.8
460311,bg,28.55,126.84,7.6
460312,rm,33.38,128.63,5.6
460314,bg,34.63,117.55,3.5
460316,bg,37.86,129.5,4.5
460317,rm,37.66,124.62,3.6
460401,ro,3.91,157.84,42.2
460408,rm,2.95,143.52,32.8
460440,ro,6.98,141.6,39.7
460445,ro,12.86,146.4,63
460447,ro,11.26,147.51,31.9
460448,bg,12.66,147.8,14.8
460449,rm,12.56,149.88,13.9
460454,sh,21.51,159.54,14.7
460457,ro,17.02,153.55,39.7
460459,sm,17.05,150.04,6.3
460460,sm,17.32,152.25,8.2
460468,bg,21.52,142.37,10.5
460472,bb,13.56,141.03,17.8
460773,bg,13.84,143.24,14.5
460474,bg,10.67,142.7,13.8
460488,bb,11.92,155.36,22.1
460498,rm,9.35,156.55,9.1
460504,bg,3.0,141.53,11.6
460505,bg,10.25,150.72,10.4
460506,bg,4.26,158.91,8.3
460508,bg,3.58,148.05,9.7
460509,bg,11.45,149.13,5
460510,bg,11.86,152.57,5.8
460511,bg,3.55,151.84,7.6
460512,rm,8.38,153.63,5.6
460514,bg,9.63,142.55,3.5
460516,bg,12.86,154.5,4.5
460517,rm,12.66,149.62,3.6
460601,ro,28.91,157.84,42.2
460608,rm,27.95,143.52,32.8
460640,ro,31.98,141.6,39.7
460645,ro,37.86,146.4,63
460647,ro,36.26,147.51,31.9
460648,bg,37.66,147.8,14.8
460649,rm,37.56,149.88,13.9
460654,sh,46.51,159.54,14.7
460657,ro,43.02,153.55,39.7
460659,sm,43.05,150.04,6.3
460660,sm,43.32,152.25,8.2
460668,bg,46.52,142.37,10.5
460672,bb,38.56,141.03,17.8
460673,bg,38.84,143.24,14.5
460674,bg,35.67,142.7,13.8
460688,bb,36.92,155.36,22.1
460698,rm,34.35,156.55,9.1
460704,bg,28.0,141.53,11.6
460705,bg,35.25,150.72,10.4
460706,bg,29.26,158.91,8.3
460708,bg,28.58,148.05,9.7
460709,bg,36.45,149.13,5
460710,bg,36.86,152.57,5.8
460711,bg,28.55,151.84,7.6
460712,rm,33.38,153.63,5.6
460714,bg,34.63,142.55,3.5
460716,bg,37.86,154.5,4.5
460717,rm,37.66,149.62,3.6
470001,ro,26.91,132.84,42.2
470008,rm,25.95,118.52,32.8
470040,ro,29.98,116.6,39.7
470045,ro,35.86,121.4,63
470047,ro,34.26,122.51,31.9
470048,bg,35.66,122.8,14.8
470049,rm,35.56,124.88,13.9
470054,sh,44.51,134.54,14.7
470057,ro,40.02,128.55,39.7
470059,sm,40.05,125.04,6.3
470060,sm,40.32,127.25,8.2
470068,bg,44.52,117.37,10.5
470072,bb,36.56,116.03,17.8
470073,bg,36.84,118.24,14.5
470074,bg,33.67,117.7,13.8
470088,bb,34.92,130.36,22.1
470098,rm,32.35,131.55,9.1
470104,bg,26.0,116.53,11.6
470105,bg,33.25,125.72,10.4
470106,bg,27.26,133.91,8.3
470108,bg,26.58,123.05,9.7
470109,bg,34.45,124.13,5
470110,bg,34.86,127.57,5.8
470111,bg,26.55,126.84,7.6
470112,rm,31.38,128.63,5.6
470114,bg,32.63,117.55,3.5
470116,bg,35.86,129.5,4.5
470117,rm,35.66,124.62,3.6
470201,ro,51.91,132.84,42.2
470208,rm,50.95,118.52,32.8
470240,ro,54.98,116.6,39.7
470245,ro,60.86,121.4,63
470247,ro,59.26,122.51,31.9
470248,bg,60.66,122.8,14.8
470249,rm,60.56,124.88,13.9
470254,sh,69.51,134.54,14.7
470257,ro,66.02,128.55,39.7
470259,sm,66.05,125.04,6.3
470260,sm,66.32,127.25,8.2
470268,bg,69.52,117.37,10.5
470272,bb,61.56,116.03,17.8
470273,bg,61.84,118.24,14.5
470274,bg,58.67,117.7,13.8
470288,bb,59.92,130.36,22.1
470298,rm,57.35,131.55,9.1
470304,bg,51.0,116.53,11.6
470305,bg,58.25,125.72,10.4
470306,bg,52.26,133.91,8.3
470308,bg,51.58,123.05,9.7
470309,bg,59.45,124.13,5
470310,bg,59.86,127.57,5.8
470311,bg,51.55,126.84,7.6
470312,rm,56.38,128.63,5.6
470314,bg,57.63,117.55,3.5
470316,bg,60.86,129.5,4.5
470317,rm,60.66,124.62,3.6
470401,ro,26.91,157.84,42.2
470408,rm,25.95,143.52,32.8
470440,ro,29.98,141.6,39.7
470445,ro,35.86,146.4,63
470447,ro,34.26,147.51,31.9
470448,bg,35.66,147.8,14.8
470449,rm,35.56,149.88,13.9
470454,sh,44.51,159.54,14.7
470457,ro,40.02,153.55,39.7
470459,sm,40.05,150.04,6.3
470460,sm,40.32,152.25,8.2
470468,bg,44.52,142.37,10.5
470472,bb,36.56,141.03,17.8
470773,bg,36.84,143.24,14.5
470474,bg,33.67,142.7,13.8
470488,bb,34.92,155.36,22.1
470498,rm,32.35,156.55,9.1
470504,bg,26.0,141.53,11.6
470505,bg,33.25,150.72,10.4
470506,bg,27.26,158.91,8.3
470508,bg,26.58,148.05,9.7
470509,bg,34.45,149.13,5
470510,bg,34.86,152.57,5.8
470511,bg,26.55,151.84,7.6
470512,rm,31.38,153.63,5.6
470514,bg,32.63,142.55,3.5
470516,bg,35.86,154.5,4.5
470517,rm,35.66,149.62,3.6
470601,ro,51.91,157.84,42.2
470608,rm,50.95,143.52,32.8
470640,ro,54.98,141.6,39.7
470645,ro,60.86,146.4,63
470647,ro,59.26,147.51,31.9
470648,bg,60.66,147.8,14.8
470649,rm,60.56,149.88,13.9
470654,sh,69.51,159.54,14.7
470657,ro,66.02,153.55,39.7
470659,sm,66.05,150.04,6.3
470660,sm,66.32,152.25,8.2
470668,bg,69.52,142.37,10.5
470672,bb,61.56,141.03,17.8
470673,bg,61.84,143.24,14.5
470674,bg,58.67,142.7,13.8
470688,bb,59.92,155.36,22.1
470698,rm,57.35,156.55,9.1
470704,bg,51.0,141.53,11.6
470705,bg,58.25,150.72,10.4
470706,bg,52.26,158.91,8.3
470708,bg,51.58,148.05,9.7
470709,bg,59.45,149.13,5
470710,bg,59.86,152.57,5.8
470711,bg,51.55,151.84,7.6
470712,rm,56.38,153.63,5.6
470714,bg,57.63,142.55,3.5
470716,bg,60.86,154.5,4.5
470717,rm,60.66,149.62,3.6
480001,ro,49.91,132.84,42.2
480008,rm,48.95,118.52,32.8
480040,ro,52.98,116.6,39.7
480045,ro,58.86,121.4,63
480047,ro,57.26,122.51,31.9
480048,bg,58.66,122.8,14.8
480049,rm,58.56,124.88,13.9
480054,sh,67.51,134.54,14.7
480057,ro,63.02,128.55,39.7
480059,sm,63.05,125.04,6.3
480060,sm,63.32,127.25,8.2
480068,bg,67.52,117.37,10.5
480072,bb,59.56,116.03,17.8
480073,bg,59.84,118.24,14.5
480074,bg,56.67,117.7,13.8
480088,bb,57.92,130.36,22.1
480098,rm,55.35,131.55,9.1
480104,bg,49.0,116.53,11.6
480105,bg,56.25,125.72,10.4
480106,bg,50.26,133.91,8.3
480108,bg,49.58,123.05,9.7
480109,bg,57.45,124.13,5
480110,bg,57.86,127.57,5.8
480111,bg,49.55,126.84,7.6
480112,rm,54.38,128.63,5.6
480114,bg,55.63,117.55,3.5
480116,bg,58.86,129.5,4.5
480117,rm,58.66,124.62,3.6
480201,ro,74.91,132.84,42.2
480208,rm,73.95,118.52,32.8
480240,ro,77.98,116.6,39.7
480245,ro,83.86,121.4,63
480247,ro,82.26,122.51,31.9
480248,bg,83.66,122.8,14.8
480249,rm,83.56,124.88,13.9
480254,sh,92.51,134.54,14.7
480257,ro,89.02,128.55,39.7
480259,sm,89.05,125.04,6.3
480260,sm,89.32,127.25,8.2
480268,bg,92.52,117.37,10.5
480272,bb,84.56,116.03,17.8
480273,bg,84.84,118.24,14.5
480274,bg,81.67,117.7,13.8
480288,bb,82.92,130.36,22.1
480298,rm,80.35,131.55,9.1
480304,bg,74.0,116.53,11.6
480305,bg,81.25,125.72,10.4
480306,bg,75.26,133.91,8.3
480308,bg,74.58,123.05,9.7
480309,bg,82.45,124.13,5
480310,bg,82.86,127.57,5.8
480311,bg,74.55,126.84,7.6
480312,rm,79.38,128.63,5.6
480314,bg,80.63,117.55,3.5
480316,bg,83.86,129.5,4.5
480317,rm,83.66,124.62,3.6
480401,ro,49.91,157.84,42.2
480408,rm,48.95,143.52,32.8
480440,ro,52.98,141.6,39.7
480445,ro,58.86,146.4,63
480447,ro,57.26,147.51,31.9
480448,bg,58.66,147.8,14.8
480449,rm,58.56,149.88,13.9
480454,sh,67.51,159.54,14.7
480457,ro,63.02,153.55,39.7
480459,sm,63.05,150.04,6.3
480460,sm,63.32,152.25,8.2
480468,bg,67.52,142.37,10.5
480472,bb,59.56,141.03,17.8
480773,bg,59.84,143.24,14.5
480474,bg,56.67,142.7,13.8
480488,bb,57.92,155.36,22.1
480498,rm,55.35,156.55,9.1
480504,bg,49.0,141.53,11.6
480505,bg,56.25,150.72,10.4
480506,bg,50.26,158.91,8.3
480508,bg,49.58,148.05,9.7
480509,bg,57.45,149.13,5
480510,bg,57.86,152.57,5.8
480511,bg,49.55,151.84,7.6
480512,rm,54.38,153.63,5.6
480514,bg,55.63,142.55,3.5
480516,bg,58.86,154.5,4.5
480517,rm,58.66,149.62,3.6
480601,ro,74.91,157.84,42.2
480608,rm,73.95,143.52,32.8
480640,ro,77.98,141.6,39.7
480645,ro,83.86,146.4,63
480647,ro,82.26,147.51,31.9
480648,bg,83.66,147.8,14.8
480649,rm,83.56,149.88,13.9
480654,sh,92.51,159.54,14.7
480657,ro,89.02,153.55,39.7
480659,sm,89.05,150.04,6.3
480660,sm,89.32,152.25,8.2
480668,bg,92.52,142.37,10.5
480672,bb,84.56,141.03,17.8
480673,bg,84.84,143.24,14.5
480674,bg,81.67,142.7,13.8
480688,bb,82.92,155.36,22.1
480698,rm,80.35,156.55,9.1
480704,bg,74.0,141.53,11.6
480705,bg,81.25,150.72,10.4
480706,bg,75.26,158.91,8.3
480708,bg,74.58,148.05,9.7
480709,bg,82.45,149.13,5
480710,bg,82.86,152.57,5.8
480711,bg,74.55,151.84,7.6
480712,rm,79.38,153.63,5.6
480714,bg,80.63,142.55,3.5
480716,bg,83.86,154.5,4.5
480717,rm,83.66,149.62,3.6
490001,ro,72.91,132.84,42.2
490008,rm,71.95,118.52,32.8
490040,ro,75.98,116.6,39.7
490045,ro,81.86,121.4,63
490047,ro,80.26,122.51,31.9
490048,bg,81.66,122.8,14.8
490049,rm,81.56,124.88,13.9
490054,sh,90.51,134.54,14.7
490057,ro,86.02,128.55,39.7
490059,sm,86.05,125.04,6.3
490060,sm,86.32,127.25,8.2
490068,bg,90.52,117.37,10.5
490072,bb,82.56,116.03,17.8
490073,bg,82.84,118.24,14.5
490074,bg,79.67,117.7,13.8
490088,bb,80.92,130.36,22.1
490098,rm,78.35,131.55,9.1
490104,bg,72.0,116.53,11.6
490105,bg,79.25,125.72,10.4
490106,bg,73.26,133.91,8.3
490108,bg,72.58,123.05,9.7
490109,bg,80.45,124.13,5
490110,bg,80.86,127.57,5.8
490111,bg,72.55,126.84,7.6
490112,rm,77.38,128.63,5.6
490114,bg,78.63,117.55,3.5
490116,bg,81.86,129.5,4.5
490117,rm,81.66,124.62,3.6
490201,ro,97.91,132.84,42.2
490208,rm,96.95,118.52,32.8
490240,ro,100.98,116.6,39.7
490245,ro,106.86,121.4,63
490247,ro,105.26,122.51,31.9
490248,bg,106.66,122.8,14.8
490249,rm,106.56,124.88,13.9
490254,sh,115.51,134.54,14.7
490257,ro,112.02,128.55,39.7
490259,sm,112.05,125.04,6.3
490260,sm,112.32,127.25,8.2
490268,bg,115.52,117.37,10.5
490272,bb,107.56,116.03,17.8
490273,bg,107.84,118.24,14.5
490274,bg,104.67,117.7,13.8
490288,bb,105.92,130.36,22.1
490298,rm,103.35,131.55,9.1
490304,bg,97.0,116.53,11.6
490305,bg,104.25,125.72,10.4
490306,bg,98.26,133.91,8.3
490308,bg,97.58,123.05,9.7
490309,bg,105.45,124.13,5
490310,bg,105.86,127.57,5.8
490311,bg,97.55,126.84,7.6
490312,rm,102.38,128.63,5.6
490314,bg,103.63,117.55,3.5
490316,bg,106.86,129.5,4.5
490317,rm,106.66,124.62,3.6
490401,ro,72.91,157.84,42.2
490408,rm,71.95,143.52,32.8
490440,ro,75.98,141.6,39.7
490445,ro,81.86,146.4,63
490447,ro,80.26,147.51,31.9
490448,bg,81.66,147.8,14.8
490449,rm,81.56,149.88,13.9
490454,sh,90.51,159.54,14.7
490457,ro,86.02,153.55,39.7
490459,sm,86.05,150.04,6.3
490460,sm,86.32,152.25,8.2
490468,bg,90.52,142.37,10.5
490472,bb,82.56,141.03,17.8
490773,bg,82.84,143.24,14.5
490474,bg,79.67,142.7,13.8
490488,bb,80.92,155.36,22.1
490498,rm,78.35,156.55,9.1
490504,bg,72.0,141.53,11.6
490505,bg,79.25,150.72,10.4
490506,bg,73.26,158.91,8.3
490508,bg,72.58,148.05,9.7
490509,bg,80.45,149.13,5
490510,bg,80.86,152.57,5.8
490511,bg,72.55,151.84,7.6
490512,rm,77.38,153.63,5.6
490514,bg,78.63,142.55,3.5
490516,bg,81.86,154.5,4.5
490517,rm,81.66,149.62,3.6
490601,ro,97.91,157.84,42.2
490608,rm,96.95,143.52,32.8
490640,ro,100.98,141.6,39.7
490645,ro,106.86,146.4,63
490647,ro,105.26,147.51,31.9
490648,bg,106.66,147.8,14.8
490649,rm,106.56,149.88,13.9
490654,sh,115.51,159.54,14.7
490657,ro,112.02,153.55,39.7
490659,sm,112.05,150.04,6.3
490660,sm,112.32,152.25,8.2
490668,bg,115.52,142.37,10.5
490672,bb,107.56,141.03,17.8
490673,bg,107.84,143.24,14.5
490674,bg,104.67,142.7,13.8
490688,bb,105.92,155.36,22.1
490698,rm,103.35,156.55,9.1
490704,bg,97.0,141.53,11.6
490705,bg,104.25,150.72,10.4
490706,bg,98.26,158.91,8.3
490708,bg,97.58,148.05,9.7
490709,bg,105.45,149.13,5
490710,bg,105.86,152.57,5.8
490711,bg,97.55,151.84,7.6
490712,rm,102.38,153.63,5.6
490714,bg,103.63,142.55,3.5
490716,bg,106.86,154.5,4.5
490717,rm,106.66,149.62,3.6
500001,ro,95.91,132.84,42.2
500008,rm,94.95,118.52,32.8
500040,ro,98.98,116.6,39.7
500045,ro,104.86,121.4,63
500047,ro,103.26,122.51,31.9
500048,bg,104.66,122.8,14.8
500049,rm,104.56,124.88,13.9
500054,sh,113.51,134.54,14.7
500057,ro,109.02,128.55,39.7
500059,sm,109.05,125.04,6.3
500060,sm,109.32,127.25,8.2
500068,bg,113.52,117.37,10.5
500072,bb,105.56,116.03,17.8
500073,bg,105.84,118.24,14.5
500074,bg,102.67,117.7,13.8
500088,bb,103.92,130.36,22.1
500098,rm,101.35,131.55,9.1
500104,bg,95.0,116.53,11.6
500105,bg,102.25,125.72,10.4
500106,bg,96.26,133.91,8.3
500108,bg,95.58,123.05,9.7
500109,bg,103.45,124.13,5
500110,bg,103.86,127.57,5.8
500111,bg,95.55,126.84,7.6
500112,rm,100.38,128.63,5.6
500114,bg,101.63,117.55,3.5
500116,bg,104.86,129.5,4.5
500117,rm,104.66,124.62,3.6
500201,ro,120.91,132.84,42.2
500208,rm,119.95,118.52,32.8
500240,ro,123.98,116.6,39.7
500245,ro,129.86,121.4,63
500247,ro,128.26,122.51,31.9
500248,bg,129.66,122.8,14.8
500249,rm,129.56,124.88,13.9
500254,sh,138.51,134.54,14.7
500257,ro,135.02,128.55,39.7
500259,sm,135.05,125.04,6.3
500260,sm,135.32,127.25,8.2
500268,bg,138.52,117.37,10.5
500272,bb,130.56,116.03,17.8
500273,bg,130.84,118.24,14.5
500274,bg,127.67,117.7,13.8
500288,bb,128.92,130.36,22.1
500298,rm,126.35,131.55,9.1
500304,bg,120.0,116.53,11.6
500305,bg,127.25,125.72,10.4
500306,bg,121.26,133.91,8.3
500308,bg,120.58,123.05,9.7
500309,bg,128.45,124.13,5
500310,bg,128.86,127.57,5.8
500311,bg,120.55,126.84,7.6
500312,rm,125.38,128.63,5.6
500314,bg,126.63,117.55,3.5
500316,bg,129.86,129.5,4.5
500317,rm,129.66,124.62,3.6
500401,ro,95.91,157.84,42.2
500408,rm,94.95,143.52,32.8
500440,ro,98.98,141.6,39.7
500445,ro,104.86,146.4,63
500447,ro,103.26,147.51,31.9
500448,bg,104.66,147.8,14.8
500449,rm,104.56,149.88,13.9
500454,sh,113.51,159.54,14.7
500457,ro,109.02,153.55,39.7
500459,sm,109.05,150.04,6.3
500460,sm,109.32,152.25,8.2
